"data","wojewodztwo","teryt","KTS.powiat","powiat","ludnosc","zakazenia","zakazenia.10.tys","zgony","zgony.Covid","zgony.inne","zgony.10.tys"
2020-11-24,"śląskie","2408","012415108000","mikołowski",98990,27,2.72754823719568,3,0,3,0.303060915243964
2020-11-24,"śląskie","2409","012414609000","myszkowski",70880,9,1.26975169300226,3,0,3,0.423250564334086
2020-11-24,"śląskie","2410","012415110000","pszczyński",111539,20,1.79309479195618,3,0,3,0.268964218793427
2020-11-24,"śląskie","2411","012414911000","raciborski",108211,32,2.95718549870161,1,0,1,0.0924120468344253
2020-11-24,"śląskie","2412","012414912000","rybnicki",78213,9,1.15070384718653,0,0,0,0
2020-11-24,"śląskie","2413","012414513000","tarnogórski",140519,45,3.20241390843943,0,0,0,0
2020-11-24,"śląskie","2414","012415114000","bieruńsko-lędziński",59776,16,2.67665952890792,3,1,2,0.501873661670236
2020-11-24,"śląskie","2415","012414915000","wodzisławski",157088,11,0.700244448971277,0,0,0,0
2020-11-24,"śląskie","2416","012415016000","zawierciański",117624,39,3.31564986737401,5,0,5,0.425083316330001
2020-11-24,"śląskie","2417","012414417000","żywiecki",152756,13,0.851030401424494,6,0,6,0.39278326219592
2020-11-24,"śląskie","2461","012414461000","Bielsko-Biała",170663,22,1.28909019529716,4,0,4,0.234380035508575
2020-11-24,"śląskie","2462","012414562000","Bytom",165263,11,0.665605731470444,3,1,2,0.181528835855576
2020-11-24,"śląskie","2463","012414863000","Chorzów",107807,32,2.96826736668305,4,0,4,0.371033420835382
2020-11-24,"śląskie","2464","012414664000","Częstochowa",220433,28,1.27022723457921,5,0,5,0.226826291889145
2020-11-24,"śląskie","2465","012415065000","Dąbrowa Górnicza",119373,33,2.76444422105501,2,0,2,0.167542074003334
2020-11-24,"śląskie","2466","012414766000","Gliwice",178603,39,2.18361393705593,0,0,0,0
2020-11-24,"śląskie","2467","012414967000","Jastrzębie-Zdrój",88743,18,2.02832899496298,2,0,2,0.22536988832922
2020-11-24,"śląskie","2468","012415068000","Jaworzno",91115,26,2.85353673928552,1,0,1,0.109751413049443
2020-11-24,"śląskie","2469","012414869000","Katowice",292774,72,2.45923476811465,2,0,2,0.0683120768920737
2020-11-24,"śląskie","2470","012414870000","Mysłowice",74618,15,2.01023881637138,2,0,2,0.268031842182851
2020-11-24,"śląskie","2471","012414571000","Piekary Śląskie",55030,5,0.908595311648192,1,0,1,0.181719062329638
2020-11-24,"śląskie","2472","012414872000","Ruda Śląska",137360,21,1.52882935352359,0,0,0,0
2020-11-24,"śląskie","2473","012414973000","Rybnik",138098,37,2.67925675969239,0,0,0,0
2020-11-24,"śląskie","2474","012414874000","Siemianowice Śląskie",66841,8,1.19687018446762,1,0,1,0.149608773058452
2020-11-24,"śląskie","2475","012415075000","Sosnowiec",199974,37,1.85024053126907,0,0,0,0
2020-11-24,"śląskie","2476","012414876000","Świętochłowice",49557,5,1.00893920132373,0,0,0,0
2020-11-24,"śląskie","2477","012415177000","Tychy",127590,32,2.50803354494866,1,0,1,0.0783760482796457
2020-11-24,"śląskie","2478","012414778000","Zabrze",172360,89,5.16361104664655,1,0,1,0.0580181016477141
2020-11-24,"śląskie","2479","012414979000","Żory",62472,4,0.640286848508132,0,0,0,0
2020-11-24,"świętokrzyskie","2601","052615301000","buski",71596,16,2.23476171853176,0,0,0,0
2020-11-24,"świętokrzyskie","2602","052615302000","jędrzejowski",85379,19,2.2253715784912,3,0,3,0.351374459761768
2020-11-24,"świętokrzyskie","2603","052615303000","kazimierski",33619,6,1.78470507748595,0,0,0,0
2020-11-24,"świętokrzyskie","2604","052615204000","kielecki",211259,45,2.13008676553425,0,0,0,0
2020-11-24,"świętokrzyskie","2605","052615205000","konecki",79858,49,6.13589120689223,1,0,1,0.125222269528413
2020-11-24,"świętokrzyskie","2606","052615306000","opatowski",52089,9,1.72781201405287,3,0,3,0.575937338017624
2020-11-24,"świętokrzyskie","2607","052615207000","ostrowiecki",108964,29,2.66142946294189,1,0,1,0.0917734297566169
2020-11-24,"świętokrzyskie","2608","052615308000","pińczowski",38926,9,2.31207933001079,0,0,0,0
2020-11-24,"świętokrzyskie","2609","052615309000","sandomierski",77017,8,1.03873170858382,0,0,0,0
2020-11-24,"świętokrzyskie","2610","052615210000","skarżyski",73991,33,4.46000189212201,0,0,0,0
2020-11-24,"świętokrzyskie","2611","052615211000","starachowicki",89576,46,5.13530409931232,7,0,7,0.78145931946057
2020-11-24,"świętokrzyskie","2612","052615312000","staszowski",71776,20,2.78644672313865,1,0,1,0.139322336156933
2020-11-24,"świętokrzyskie","2613","052615313000","włoszczowski",45059,9,1.99738121130074,0,0,0,0
2020-11-24,"świętokrzyskie","2661","052615261000","Kielce",194852,61,3.13058115903352,1,0,1,0.0513210026071069
2020-11-24,"warmińsko-mazurskie","2801","042815601000","bartoszycki",57231,30,5.24191434711957,1,0,1,0.174730478237319
2020-11-24,"warmińsko-mazurskie","2802","042815402000","braniewski",41034,11,2.68070380659941,1,0,1,0.243700346054491
2020-11-24,"warmińsko-mazurskie","2803","042815403000","działdowski",65139,46,7.06182164294816,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2804","042815404000","elbląski",57211,6,1.04874936638059,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2805","042815505000","ełcki",91560,41,4.4779379641765,2,0,2,0.218435998252512
2020-11-24,"warmińsko-mazurskie","2806","042815506000","giżycki",56565,14,2.47502872801202,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2807","042815407000","iławski",92879,17,1.83033839726957,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2808","042815608000","kętrzyński",62283,7,1.12390218839812,4,0,4,0.642229821941782
2020-11-24,"warmińsko-mazurskie","2809","042815609000","lidzbarski",41180,14,3.39970859640602,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2810","042815610000","mrągowski",49762,7,1.4066958723524,1,0,1,0.2009565531932
2020-11-24,"warmińsko-mazurskie","2811","042815611000","nidzicki",32857,7,2.13044404540889,2,0,2,0.608698298688255
2020-11-24,"warmińsko-mazurskie","2812","042815412000","nowomiejski",43822,2,0.456391766692529,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2813","042815513000","olecki",34148,5,1.46421459529109,2,0,2,0.585685838116434
2020-11-24,"warmińsko-mazurskie","2814","042815614000","olsztyński",126781,51,4.02268478715265,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2815","042815415000","ostródzki",104151,14,1.34420216800607,3,0,3,0.288043321715586
2020-11-24,"warmińsko-mazurskie","2816","042815516000","piski",56135,51,9.08524093702681,3,0,3,0.534425937472165
2020-11-24,"warmińsko-mazurskie","2817","042815617000","szczycieński",69376,22,3.17112546125461,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2818","042815518000","gołdapski",26689,0,0,0,0,0,0
2020-11-24,"warmińsko-mazurskie","2819","042815519000","węgorzewski",22638,4,1.76694054245075,3,0,3,1.32520540683806
2020-11-24,"warmińsko-mazurskie","2861","042815461000","Elbląg",119317,37,3.10098309545161,2,2,0,0.167620707862249
2020-11-24,"warmińsko-mazurskie","2862","042815662000","Olsztyn",171979,87,5.05875717384099,7,0,7,0.407026439274563
2020-11-24,"wielkopolskie","3001","023016001000","chodzieski",47055,5,1.06258633513973,0,0,0,0
2020-11-24,"wielkopolskie","3002","023016002000","czarnkowsko-trzcianecki",86990,23,2.64398206690424,3,0,3,0.344867226117945
2020-11-24,"wielkopolskie","3003","023015803000","gnieźnieński",145418,35,2.40685472224897,1,0,1,0.0687672777785419
2020-11-24,"wielkopolskie","3004","023015904000","gostyński",75908,13,1.71259946250725,0,0,0,0
2020-11-24,"wielkopolskie","3005","023015905000","grodziski",51893,6,1.15622530977203,0,0,0,0
2020-11-24,"wielkopolskie","3006","023015706000","jarociński",71563,18,2.51526626888196,1,0,1,0.139737014937887
2020-11-24,"wielkopolskie","3007","023015707000","kaliski",83026,2,0.240888396405945,1,0,1,0.120444198202973
2020-11-24,"wielkopolskie","3008","023015708000","kępiński",56451,13,2.30288214557758,0,0,0,0
2020-11-24,"wielkopolskie","3009","023015809000","kolski",86727,6,0.691826074924764,1,0,1,0.115304345820794
2020-11-24,"wielkopolskie","3010","023015810000","koniński",130053,7,0.538242101297163,0,0,0,0
2020-11-24,"wielkopolskie","3011","023015911000","kościański",79183,4,0.505158935630123,1,0,1,0.126289733907531
2020-11-24,"wielkopolskie","3012","023015712000","krotoszyński",77274,4,0.517638533012397,1,0,1,0.129409633253099
2020-11-24,"wielkopolskie","3013","023015913000","leszczyński",57201,3,0.524466355483296,0,0,0,0
2020-11-24,"wielkopolskie","3014","023015914000","międzychodzki",36751,3,0.816304318249844,0,0,0,0
2020-11-24,"wielkopolskie","3015","023015915000","nowotomyski",75543,13,1.72087420409568,0,0,0,0
2020-11-24,"wielkopolskie","3016","023016116000","obornicki",59825,20,3.34308399498537,0,0,0,0
2020-11-24,"wielkopolskie","3017","023015717000","ostrowski",161581,9,0.556996181481734,0,0,0,0
2020-11-24,"wielkopolskie","3018","023015718000","ostrzeszowski",55500,15,2.7027027027027,0,0,0,0
2020-11-24,"wielkopolskie","3019","023016019000","pilski",136112,16,1.17550252733043,0,0,0,0
2020-11-24,"wielkopolskie","3020","023015720000","pleszewski",63014,2,0.317389786396674,0,0,0,0
2020-11-24,"wielkopolskie","3021","023016121000","poznański",399272,130,3.25592578492857,21,0,21,0.525957242180769
2020-11-24,"wielkopolskie","3022","023015922000","rawicki",60262,5,0.829710265175401,1,0,1,0.16594205303508
2020-11-24,"wielkopolskie","3023","023015823000","słupecki",59077,23,3.89322409736446,1,0,1,0.169270612928889
2020-11-24,"wielkopolskie","3024","023016124000","szamotulski",91664,16,1.74550532379124,0,0,0,0
2020-11-24,"wielkopolskie","3025","023016125000","średzki",58879,31,5.26503507192717,0,0,0,0
2020-11-24,"wielkopolskie","3026","023016126000","śremski",61425,8,1.3024013024013,1,0,1,0.162800162800163
2020-11-24,"wielkopolskie","3027","023015827000","turecki",83894,8,0.953584284930984,0,0,0,0
2020-11-24,"wielkopolskie","3028","023016028000","wągrowiecki",70233,6,0.854299261031139,1,0,1,0.142383210171857
2020-11-24,"wielkopolskie","3029","023015929000","wolsztyński",57446,2,0.348153048079936,1,0,1,0.174076524039968
2020-11-24,"wielkopolskie","3030","023015830000","wrzesiński",77994,18,2.30786983614124,3,0,3,0.384644972690207
2020-11-24,"wielkopolskie","3031","023016031000","złotowski",69433,6,0.864142410669278,3,1,2,0.432071205334639
2020-11-24,"wielkopolskie","3061","023015761000","Kalisz",100246,12,1.19705524409952,0,0,0,0
2020-11-24,"wielkopolskie","3062","023015862000","Konin",73522,3,0.408041130545959,0,0,0,0
2020-11-24,"wielkopolskie","3063","023015963000","Leszno",63505,8,1.25974332729706,0,0,0,0
2020-11-24,"wielkopolskie","3064","023016264000","Poznań",534813,137,2.5616430415865,0,0,0,0
2020-11-24,"zachodniopomorskie","3201","023216301000","białogardzki",47560,3,0.630782169890664,0,0,0,0
2020-11-24,"zachodniopomorskie","3202","023216402000","choszczeński",48243,8,1.65827166635574,1,0,1,0.207283958294468
2020-11-24,"zachodniopomorskie","3203","023216403000","drawski",57015,28,4.9109883364027,2,0,2,0.350784881171621
2020-11-24,"zachodniopomorskie","3204","023216604000","goleniowski",82421,28,3.39719246308586,1,0,1,0.121328302253067
2020-11-24,"zachodniopomorskie","3205","023216605000","gryficki",60277,10,1.65900758166465,0,0,0,0
2020-11-24,"zachodniopomorskie","3206","023216606000","gryfiński",81882,30,3.663808895728,2,2,0,0.244253926381867
2020-11-24,"zachodniopomorskie","3207","023216607000","kamieński",46999,3,0.638311453435179,0,0,0,0
2020-11-24,"zachodniopomorskie","3208","023216308000","kołobrzeski",79438,11,1.38472771217805,1,0,1,0.125884337470732
2020-11-24,"zachodniopomorskie","3209","023216309000","koszaliński",66480,6,0.902527075812274,1,0,1,0.150421179302046
2020-11-24,"zachodniopomorskie","3210","023216410000","myśliborski",65638,16,2.43761235869466,2,0,2,0.304701544836832
2020-11-24,"zachodniopomorskie","3211","023216611000","policki",80652,18,2.23181074244904,1,0,1,0.123989485691613
2020-11-24,"zachodniopomorskie","3212","023216412000","pyrzycki",39336,8,2.03376042302217,1,0,1,0.254220052877771
2020-11-24,"zachodniopomorskie","3213","023216313000","sławieński",56134,7,1.24701606869277,2,0,2,0.356290305340792
2020-11-24,"zachodniopomorskie","3214","023216614000","stargardzki",120186,58,4.82585326077913,2,1,1,0.166408733130315
2020-11-24,"zachodniopomorskie","3215","023216415000","szczecinecki",77630,41,5.28146335179699,2,1,1,0.257632358624243
2020-11-24,"zachodniopomorskie","3216","023216416000","świdwiński",46724,4,0.856091088091773,4,0,4,0.856091088091773
2020-11-24,"zachodniopomorskie","3217","023216417000","wałecki",53039,22,4.14789117441882,0,0,0,0
2020-11-24,"zachodniopomorskie","3218","023216418000","łobeski",36696,16,4.36014824504033,0,0,0,0
2020-11-24,"zachodniopomorskie","3261","023216361000","Koszalin",107048,22,2.05515282863762,3,0,3,0.280248112996039
2020-11-24,"zachodniopomorskie","3262","023216562000","Szczecin",401907,110,2.73695158332649,14,1,13,0.348339292423372
2020-11-24,"zachodniopomorskie","3263","023216663000","Świnoujście",40888,8,1.95656427313637,0,0,0,0
2020-11-25,"dolnośląskie","0201","030210101000","bolesławiecki",90103,70,7.76888671853323,2,1,1,0.221968191958092
2020-11-25,"dolnośląskie","0202","030210302000","dzierżoniowski",100813,4,0.396774225546309,1,1,0,0.0991935563865771
2020-11-25,"dolnośląskie","0203","030210203000","głogowski",89102,23,2.58131130614352,1,0,1,0.112230926354066
2020-11-25,"dolnośląskie","0204","030210204000","górowski",34870,8,2.29423573272154,0,0,0,0
2020-11-25,"dolnośląskie","0205","030210105000","jaworski",50116,23,4.58935270173198,5,5,0,0.997685369941735
2020-11-25,"dolnośląskie","0206","030210106000","jeleniogórski",63591,29,4.56039376641349,3,0,3,0.471764872387602
2020-11-25,"dolnośląskie","0207","030210107000","kamiennogórski",43239,9,2.08145424269756,0,0,0,0
2020-11-25,"dolnośląskie","0208","030210308000","kłodzki",157996,6,0.379756449530368,0,0,0,0
2020-11-25,"dolnośląskie","0209","030210209000","legnicki",55166,24,4.35050574629301,1,0,1,0.181271072762209
2020-11-25,"dolnośląskie","0210","030210110000","lubański",54254,8,1.47454565561986,1,0,1,0.184318206952483
2020-11-25,"dolnośląskie","0211","030210211000","lubiński",106150,48,4.52190296749882,0,0,0,0
2020-11-25,"dolnośląskie","0212","030210112000","lwówecki",45925,23,5.0081654872074,0,0,0,0
2020-11-25,"dolnośląskie","0213","030210413000","milicki",36999,4,1.08111030027839,0,0,0,0
2020-11-25,"dolnośląskie","0214","030210414000","oleśnicki",107269,18,1.67802440593275,2,2,0,0.18644715621475
2020-11-25,"dolnośląskie","0215","030210415000","oławski",76752,9,1.17260787992495,1,1,0,0.130289764436106
2020-11-25,"dolnośląskie","0216","030210216000","polkowicki",63065,24,3.80559739950844,1,1,0,0.158566558312852
2020-11-25,"dolnośląskie","0217","030210417000","strzeliński",43570,11,2.5246729400964,0,0,0,0
2020-11-25,"dolnośląskie","0218","030210418000","średzki",55079,27,4.90204978303891,4,4,0,0.726229597487246
2020-11-25,"dolnośląskie","0219","030210319000","świdnicki",156921,19,1.21080033902409,3,1,2,0.191179000898541
2020-11-25,"dolnośląskie","0220","030210420000","trzebnicki",85253,24,2.81515019999296,2,2,0,0.234595849999414
2020-11-25,"dolnośląskie","0221","030210321000","wałbrzyski",55611,10,1.79820539101976,0,0,0,0
2020-11-25,"dolnośląskie","0222","030210422000","wołowski",46818,8,1.70874449997864,0,0,0,0
2020-11-25,"dolnośląskie","0223","030210423000","wrocławski",151385,33,2.17987251048651,0,0,0,0
2020-11-25,"dolnośląskie","0224","030210324000","ząbkowicki",64802,6,0.925897348847258,0,0,0,0
2020-11-25,"dolnośląskie","0225","030210125000","zgorzelecki",89188,35,3.9242947481724,3,0,3,0.33636812127192
2020-11-25,"dolnośląskie","0226","030210126000","złotoryjski",43490,10,2.29937916762474,0,0,0,0
2020-11-25,"dolnośląskie","0261","030210161000","Jelenia Góra",79061,55,6.95665372307459,1,1,0,0.126484613146811
2020-11-25,"dolnośląskie","0262","030210262000","Legnica",99350,37,3.72420734776044,3,0,3,0.301962757926522
2020-11-25,"dolnośląskie","0264","030210564000","Wrocław",642869,202,3.14216426674797,0,0,0,0
2020-11-25,"dolnośląskie","0265","030210365000","Wałbrzych",111356,18,1.61643737203204,3,2,1,0.269406228672007
2020-11-25,"kujawsko-pomorskie","0401","040410801000","aleksandrowski",55066,34,6.1744088911488,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0402","040410702000","brodnicki",79097,58,7.33276862586445,4,0,4,0.5057081810941
2020-11-25,"kujawsko-pomorskie","0403","040410603000","bydgoski",118683,76,6.40361298585307,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0404","040410704000","chełmiński",51925,53,10.2070293692826,3,1,2,0.577756379393356
2020-11-25,"kujawsko-pomorskie","0405","040410705000","golubsko-dobrzyński",45018,5,1.11066684437336,1,1,0,0.222133368874672
2020-11-25,"kujawsko-pomorskie","0406","040410706000","grudziądzki",40238,38,9.44380933445996,1,0,1,0.248521298275262
2020-11-25,"kujawsko-pomorskie","0407","040416707000","inowrocławski",159814,86,5.3812557097626,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0408","040410808000","lipnowski",65750,39,5.93155893536122,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0409","040416709000","mogileński",45619,17,3.72651745983033,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0410","040416710000","nakielski",86311,56,6.48816489207633,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0411","040410811000","radziejowski",40321,15,3.72014582971652,1,0,1,0.248009721981102
2020-11-25,"kujawsko-pomorskie","0412","040410712000","rypiński",43486,17,3.90930414386239,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0413","040416813000","sępoleński",41056,26,6.33281371784879,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0414","040416814000","świecki",98952,78,7.88260975018191,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0415","040410615000","toruński",108345,65,5.99935391573215,1,0,1,0.0922977525497254
2020-11-25,"kujawsko-pomorskie","0416","040416816000","tucholski",48383,36,7.44062997333774,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0417","040410717000","wąbrzeski",34194,26,7.60367315903375,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0418","040410818000","włocławski",86037,65,7.55488917558725,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0419","040416719000","żniński",70190,20,2.84940874768486,0,0,0,0
2020-11-25,"kujawsko-pomorskie","0461","040410661000","Bydgoszcz",348190,198,5.68655044659525,16,7,9,0.459519228007697
2020-11-25,"kujawsko-pomorskie","0462","040410762000","Grudziądz",94368,81,8.58341810783316,1,0,1,0.105968124788064
2020-11-25,"kujawsko-pomorskie","0463","040410663000","Toruń",201447,152,7.54540896613005,5,2,3,0.24820424230691
